Group,NEWID,AGE_REF,EDUC_REF,SEX_REF,RACE_REF,OCCU_REF,MARITAL,FAM_Size,FAM_Income,REASON_NOT_WORKING,URBAN/RURAL AREA,US DIVISION/STATE,BUILDING TYPE,NO. OF VEH OWNED,TOTAL_TIME,VISITWKDAY,ENTERTAINMENT_EXP,ELCTRC_EXP,FOOD_EXP,WATER_EXP,NAT_GAS_EXP,TRANS_EXP,HEALTH_EXP,TELEPH_EXP,EHOUS_EXP
1,4267523,64,10,1,1,0,4,1,12888,4,1,1,8,1,1267,5,95,44,1560,0,0,566,51,135,966
3,4267763,72,15,1,1,0,1,2,66335,1,1,5,1,2,1245,7,302,375,1235,30,0,180,1035,344,3928
4,4267813,27,12,1,1,7,1,2,75000,0,1,9,1,1,1997,4,0,95,3185,225,65,846,0,495,5138
5,4267883,59,14,1,1,0,5,1,13935,4,1,2,7,0,2273,6,210,120,715,0,0,36,9,210,1192
3,4267933,41,16,1,6,8,5,1,32200,0,1,9,1,1,5836,6,0,0,1950,0,0,447,620,75,4965
3,4267973,32,12,2,1,11,1,9,32000,0,1,3,1,3,4937,4,90,277,4730,315,345,2091,2894,855,5747
5,4268063,29,15,1,2,1,1,1,60000,0,1,5,8,0,7344,1,222,335,1430,0,0,180,75,440,6581
3,4268093,61,13,2,1,11,3,1,20000,0,1,7,1,1,979,2,120,450,1170,195,0,1200,390,420,2865
2,4268253,43,15,1,1,5,5,1,45000,0,1,9,8,0,4045,4,365,245,1105,0,0,590,250,300,9005
1,4268383,29,12,1,1,3,2,4,95000,0,1,3,1,4,3317,4,453,346,4185,582,254,1650,325,220,5661
5,4268643,29,13,2,2,5,5,4,36886,0,1,3,1,2,3172,4,216,525,3723,0,120,1656,0,214,1406
6,4268663,55,16,2,1,2,3,2,55000,0,1,7,1,1,1709,4,392,267,1690,318,0,1213,390,144,2927.5
2,4268693,55,12,1,1,7,1,5,93000,0,1,9,1,1,887,4,291,450,3575,355,0,1240,540,378,8503
2,4268793,37,16,2,1,4,1,5,161600,0,1,9,1,4,3148,5,1047,281,3388,258,353,1401,836,1050,8120
5,4268843,61,13,2,1,0,3,1,10440,4,1,3,8,0,3275,4,129,0,585,0,0,0,0,60,2548
6,4268873,44,12,2,1,10,1,3,90000,0,1,3,1,3,3452,4,120,484,2661,0,266,1457,1400,510,8608
4,4268923,62,15,1,1,0,1,2,156025,1,1,4,1,2,4387,5,223,264,2023,392,283,1190,4223,802,4355
4,4269083,78,16,2,1,0,5,1,0,1,1,1,2,1,2956,5,3906,305,1690,832,0,209,1603,240,3881
2,4269143,75,12,1,1,0,1,2,22075,1,1,,1,3,5451,4,1455,356,2210,239,323,820,2370,391,4051
3,4269193,43,15,1,1,3,5,4,135000,0,1,1,1,3,3676,6,671,639,3770,162,0,16857,480,882,7060
4,4269313,44,14,2,6,10,5,5,97400,0,1,3,1,0,1112,4,275,672,910,324,300,2188,1634,231,3381
2,4269403,54,12,2,1,6,1,6,0,0,1,9,1,3,3244,4,1078,847,4550,600,0,2375,5541,915,16984
6,4269643,38,15,2,1,5,5,1,600,0,1,2,1,1,2011,7,0,0,650,0,0,360,0,440,5240
4,4269653,28,15,1,1,1,5,1,0,0,1,7,8,1,5375,5,750,120,975,0,0,488,766,0,3730
1,4269753,26,12,1,1,7,5,1,43000,0,2,,1,1,2330,2,270,220,650,0,180,780,0,0,2185
2,4269923,40,16,1,1,3,1,6,147500,0,1,8,1,3,3837,4,828,281,2600,229,233,20239,1150,630,7343
6,4269933,45,14,2,1,10,1,4,320800,0,1,5,1,2,1797,5,832,680,2730,186,0,579,7690,690,8996
6,4269983,62,13,1,1,10,2,1,200,0,1,5,1,4,4841,3,0,405,1300,166,155,1324,105,240,3109
1,4270013,34,16,1,4,3,5,1,100250,0,1,5,2,1,2698,5,83,195,570,165,45,761,880,269,5284
3,4270163,59,12,2,2,0,4,1,2863,4,1,5,2,0,1999,2,0,0,676,0,0,26,0,0,138
4,4270233,56,16,1,1,3,1,2,199100,0,1,7,1,2,6666,1,597,165,3565,105,96,2177,3084,819,8806
2,4270293,43,13,2,1,0,1,5,46000,2,1,9,5,2,3059,5,727,450,4650,0,30,2009,0,0,6626
2,4270353,87,15,1,1,0,1,2,22823,1,1,5,1,1,2826,6,749,1167,1231,72,0,1185,1227,313,22460
3,4270493,81,16,2,1,0,2,1,98635,1,2,,1,1,2987,5,548,276,3185,180,0,290,1110,168,3979
1,4270553,65,16,1,1,3,5,3,453650,0,1,2,7,0,9476,4,3390,0,5885,0,84,1710,3215,660,13684
1,4270573,42,15,1,1,3,3,6,298000,0,1,4,1,1,2852,7,643,138,3660,474,144,3439,2845,0,6913
1,4270803,56,12,2,2,0,1,2,79200,2,1,3,1,2,2908,4,195,338,1573,120,794,920,175,240,2928
5,4270893,38,12,2,1,0,1,4,20054,2,1,7,1,2,5091,5,292,0,2860,0,0,1246,1060,282,2562
4,4270983,52,12,2,1,0,1,2,0,2,1,5,1,1,1540,4,150,260,650,0,0,0,0,109,672.5
6,4271053,36,11,1,1,5,5,5,46000,0,1,8,1,4,2320,7,504,232,1690,239,278,14128,405,450,4258
5,4271243,62,12,1,1,7,2,1,65200,0,1,4,1,7,2419,5,405,312,1300,60,246,300,235,468,2291
6,4271313,61,13,1,1,11,3,1,57600,0,1,4,1,1,1857,4,169,377,585,90,373,441,300,75,2253
5,4271463,66,13,2,4,4,4,1,9768,0,1,5,1,2,5670,5,1081,338,4615,126,0,1785,450,577,2481
5,4271503,24,12,2,2,10,5,5,0,0,1,2,11,0,4208,5,338,600,3425,0,600,3090,225,298,5302
1,4271553,44,14,2,1,1,3,2,30000,0,1,2,1,1,2260,6,549,270,1170,200,360,2940,0,0,2797
5,4271623,34,12,1,1,7,1,5,1200,0,1,6,1,2,8040,5,285,705,3188,205,0,1119,2951,89,1744.5
5,4271733,82,15,1,1,3,1,2,45626,0,2,,1,3,2774,6,495,300,1170,150,466,490,435,135,1611
6,4271873,71,16,2,1,3,3,1,93341,0,1,1,5,1,4647,6,1116,223,2610,529,477,854,3003,899,15195
3,4271963,43,13,2,2,5,5,2,12764,0,1,3,7,1,2287,7,3,75,546,0,0,724,0,450,1035
3,4272053,53,16,1,1,0,3,1,54000,6,1,8,1,1,6227,7,279,161,1765,147,124,1251,1189,675,4830
1,4272153,73,13,2,1,0,2,1,39855,1,2,,1,1,3681,3,793,607,1040,48,0,466,1156,0,3398
3,4272453,69,15,1,1,0,1,2,74270,1,1,2,2,1,2372,5,700,199,1170,93,221,1299,1570,197,10385
1,4272523,69,13,2,1,10,2,2,1874,0,2,,1,3,2190,2,335,210,2210,0,0,1243,1398,495,2839.5
5,4272533,48,10,2,2,8,1,2,74000,0,1,7,8,1,2180,4,242,0,1040,0,0,634,25,258,3249
1,4272803,38,16,2,1,0,1,6,150000,2,1,2,1,0,2675,7,261,750,4075,0,0,8257,4120,1035,20792
2,4273123,65,13,1,1,0,5,1,19680,1,1,2,8,0,1534,5,0,0,780,0,0,30,6,98,2565
2,4273163,77,12,2,1,0,1,2,27166,1,1,4,4,2,3801,5,635,180,1495,272,195,1132,2100,306,2738
4,4273573,43,14,2,1,0,1,4,43000,2,1,6,1,1,2778,5,0,530,2005,55,185,2110,1300,480,3433
4,4273993,34,15,2,1,4,5,2,180000,0,1,2,8,1,6682,5,636,283,3850,0,56,2190,1052,0,8231
5,4274153,68,13,1,4,0,3,1,18535,1,1,9,8,0,4095,4,10,0,585,0,0,0,1035,90,1371
2,4274243,30,14,2,1,10,1,2,0,0,1,7,1,0,3264,5,450,377,1820,248,0,0,0,750,3046
2,4274293,57,14,2,1,10,1,4,88571,0,1,9,1,4,7825,4,337,461,2663,288,148,2298,1090,1167,7625
4,4274583,32,11,1,1,11,1,3,38000,0,1,5,4,2,2073,3,20,229,2665,78,135,1079,30,276,3868
2,4274603,70,13,2,1,10,1,2,67954,0,2,5,1,2,4317,5,862,777,2461,682,342,736,2794,618,4413.5
3,4274693,40,12,2,1,0,1,2,35000,2,1,8,3,2,1521,7,504,300,1873,296,120,1312,555,480,5044
6,4274873,68,12,2,4,0,3,1,11436,1,1,9,7,0,1971,7,0,0,585,0,0,69,441,0,830
3,4275253,39,15,1,1,10,1,4,225000,0,1,4,1,2,2432,4,1246,225,4210,240,141,6385,3552,573,10589
3,4275333,43,11,2,4,10,1,4,29640,0,1,2,8,0,3446,6,0,150,2405,0,0,641,0,0,3750
5,4275383,67,12,1,1,1,1,2,115200,0,1,5,1,4,1666,7,0,1050,2795,0,0,565,943,180,2554
4,4275433,57,12,1,4,0,5,1,0,4,1,9,4,0,4362,5,0,0,104,0,0,15,0,0,0
3,4275463,70,15,1,1,0,1,2,131466,1,1,8,5,3,4093,4,106,323,4875,260,233,1451,1551,180,1869
3,4275533,47,12,2,1,0,1,5,270300,2,1,7,1,3,3470,5,1230,294,4240,294,135,28370,674,1050,10378
1,4275603,58,12,1,1,0,5,2,5685,5,1,9,1,1,2309,2,209,139,650,193,114,378,870,149,3141
3,4276003,34,16,1,4,3,1,2,66500,0,1,6,8,2,1534,4,750,260,2080,0,0,1095,650,225,2955
1,4276043,81,13,2,1,0,2,1,25387,1,1,9,1,1,6222,7,828,140,585,1090,158,807,1171,359,3595
3,4276113,53,15,2,4,3,1,3,96000,0,1,8,4,4,2798,5,21232,461,2090,0,0,1857,2177,617,4613
6,4276193,28,12,1,1,4,1,2,66000,0,1,8,8,1,2923,7,225,315,1950,0,0,450,0,255,3825
3,4276203,54,12,2,1,0,1,2,13656,2,1,7,1,0,1507,4,0,580,0,0,0,90,495,300,2230
1,4276433,48,12,2,1,5,4,2,10310,0,1,3,8,0,525,4,0,0,1183,0,0,0,0,0,0
3,4276623,49,12,1,4,0,5,1,0,4,1,9,4,0,4896,5,0,0,117,0,0,15,0,0,4170
2,4276753,30,15,2,1,0,1,4,150000,2,1,6,1,3,3926,4,990,820,5365,390,280,27501,2830,540,11224
4,4276853,40,12,1,2,3,5,1,70000,0,1,1,6,1,2216,6,293,195,650,0,0,1471,432,195,3637
2,4277143,73,15,2,1,1,3,2,58000,0,1,1,1,2,1989,6,276,255,1495,0,600,1277,1247,735,5305
2,4277203,31,11,1,1,0,5,4,21756,4,1,4,5,2,4301,6,388,0,2015,0,0,887,1185,0,3064
2,4277533,50,12,2,1,0,1,6,86000,2,1,3,1,0,1942,4,622,540,7930,360,420,1680,1325,240,4007
6,4277583,54,16,2,1,3,1,3,250000,0,1,9,1,2,3820,6,2805,671,3531,159,379,3650,1670,1310,9088
2,4277633,63,12,2,1,1,1,4,55000,0,1,2,1,2,2993,4,428,810,4160,293,0,5535,2879,708,9516
2,4277763,44,12,1,1,11,3,2,94000,0,1,2,4,3,2022,6,171,140,650,200,200,1164,745.3333,112,2190.667
3,4277913,54,12,2,1,6,5,3,14232,0,1,1,1,1,5119,2,225,125,476.6667,245,171,705,0,192,1664
3,4277963,40,11,2,1,0,1,5,35600,2,1,9,1,0,3364,6,0,213,953.3333,0,0,0,0,76,2692.333
1,4277973,51,13,1,1,0,5,4,12924,4,1,4,1,1,638,2,284,200,953.3333,0,208,1125,1630,514,1961.333
1,4278123,35,16,1,4,3,1,4,303650,0,1,1,8,1,2486,6,470,0,5633.3333,0,0,908.6667,702,300,12294.333
4,4278423,76,13,1,1,10,1,2,0,0,1,5,1,0,2615,3,272,350,1386.6667,160,0,40,1310,200,5850.667
3,4278843,87,12,2,2,0,2,1,1623,1,1,7,1,0,1464,6,232,440,86.6667,100,0,60,740,122,1788
3,4279073,74,12,2,1,5,3,1,21326,0,1,1,8,1,1873,3,168,0,346.6667,0,0,482,744,0,1186
5,4279333,21,13,1,1,12,5,1,24000,0,1,5,1,0,1834,4,26,250,1040,78,0,130,336,0,1144
5,4279393,45,15,1,1,2,1,4,162200,0,1,2,1,1,4483,1,972,105,1690,180,274,3043.6667,1400,429,5794.333
2,4279443,60,15,1,1,3,3,1,75000,0,1,7,1,1,3802,6,238,300,1690,80,0,920,0,260,765
2,4279633,81,12,1,1,0,1,2,54799,1,2,,1,2,3134,6,351,309,1300,112,0,140,2076,318,1674
5,4279663,63,12,2,1,0,1,2,43400,1,1,6,1,4,2508,6,300,460,1473.3333,80,0,1237,1329,906,2967.333
5,4279733,66,12,1,2,0,1,3,42535,1,1,6,1,2,3094,1,60,640,1170,90,0,986,1709,90,1544
6,4279783,49,12,1,1,0,3,1,0,4,1,7,1,1,3557,2,0,165,645.3333,0,0,40,0,0,165
4,4280203,36,15,1,1,11,3,1,24000,0,1,2,8,1,3685,2,0,135,1161.3333,0,39,1043,0,69,3224
2,4280453,87,12,2,1,0,2,1,14772,1,1,3,1,1,3401,6,182,125,260,102,115,24,510,164,2443
5,4280523,53,16,2,1,2,1,3,117750,0,1,2,7,1,4374,6,0,120,1950,0,100,428.6667,433.3333,651,8864.667
6,4280643,61,16,2,2,2,3,2,137000,0,1,2,1,2,10266,6,286,200,1083.3333,90,120,1962,1966.6667,72,6281.667
3,4280753,80,11,2,2,0,3,1,20760,1,1,7,8,0,2708,4,50,50,520,0,0,5.3333,290,60,506
6,4280883,87,12,1,1,0,1,2,20834,1,2,,9,1,3280,4,80,471,372.6667,0,0,483,3224,50,554.333
4,4281083,37,14,2,1,0,1,6,27860,2,1,7,1,2,5262,6,206,178,1343.3333,0,0,1728,0,260,2160
1,4281213,64,12,1,1,12,3,1,1800,0,1,2,1,1,3064,5,125,200,953.3333,0,0,759,2,253,2435
3,4281293,40,12,1,1,6,1,9,141100,0,1,9,1,4,2682,2,1050,600,3076.6667,40,160,818,494,0,4224
4,4281303,63,12,2,1,6,3,1,39000,0,1,6,4,2,3830,2,104,450,1040,120,0,505,810,100,1942
4,4281753,63,16,1,1,2,3,1,61300,0,1,7,1,1,3108,6,56,167,1083.3333,163,106,323,746,150,3510
3,4281843,71,16,1,1,1,3,1,268625,0,1,9,1,2,2690,4,222,180,1256.6667,270,60,360,1400,120,4448.667
2,4282003,49,15,1,1,5,5,1,96,0,1,8,8,0,2079,6,30,0,866.6667,0,0,1200,288,140,740
1,4282223,19,13,1,1,12,5,1,1800,0,1,8,8,0,2361,6,0,0,130,0,0,70,0,0,140
3,4282403,26,15,2,1,1,5,1,61201,0,1,3,1,2,3679,7,400,250,1542,220,554,107,1055,0,4865.333
5,4282423,36,16,1,1,3,1,2,189000,0,1,9,7,1,5200,1,64,364,5026.6667,687,0,1880,0,300,4887
4,4282433,64,12,1,1,12,1,2,103090,0,2,,1,3,1709,4,27,380,736.6667,0,0,240,8.6667,37,6476.333
1,4282533,46,12,1,1,11,1,4,306132,0,1,3,1,1,3457,6,80,316,2190,0,82,1231.3333,921.3333,40,621.333
3,4282613,45,14,1,4,10,1,4,9000,0,1,2,7,1,3420,6,15,80,1274,0,40,150,640,30,4036
1,4282703,58,11,1,1,0,1,2,277,4,2,,1,2,4366,2,150,226,390,103,0,35840,290,178,4490.333
6,4282713,47,16,2,1,2,1,4,323951,0,1,9,1,2,6969,2,5283,414,8500.3333,310,457,3689,1176,650,8980.333
5,4282913,61,11,2,1,0,5,3,15931,1,1,1,8,0,2159,3,242,231,346.6667,0,382,104,40,46,883
1,4283083,57,12,2,1,3,1,2,75000,0,1,3,1,4,1545,6,83,200,1300,381,200,6497,2120.3333,200,2205
6,4283103,61,15,1,1,10,1,2,759721,0,1,7,1,1,3411,4,263,323,1646.6667,117,219,2516.6667,3100,54,8608
4,4283133,33,16,2,1,3,1,3,428650,0,1,2,8,1,5251,6,3577,200,2410,0,0,3084,1454,363,11240.333
6,4283363,61,12,1,2,6,1,2,24000,0,1,5,1,1,2258,7,126,260,520,130,0,383,1282.6667,90,1802
4,4283463,49,15,2,1,0,3,2,67535,4,2,,1,1,2284,1,240,300,1950,80,0,650,1240,240,3242
4,4283653,87,12,2,1,0,2,1,19800,1,1,3,1,1,1887,6,234,122,346.6667,173,105,0,1922,110,2008.667
3,4284273,44,12,2,2,0,5,3,39535,4,1,8,1,2,3221,4,0,220,866.6667,140,0,210,290,430,2468
1,4284303,61,16,2,1,3,1,3,0,0,1,9,1,3,4277,6,169,167,2210,235,168,96,290,502,7307.667
5,4284473,32,16,2,6,3,5,2,170000,0,1,9,8,1,3894,6,114,75,2080,0,0,980,480,80,5186
2,4284493,61,12,1,1,7,1,2,0,0,1,7,9,2,1739,3,240,440,912,184,0,607,138,0,1747.333
5,4284573,35,16,2,1,4,5,2,65613,0,1,6,1,2,3466,6,218,295,866.6667,176,87,175,1302,104,6828.667
4,4285083,82,15,1,1,5,1,2,63038,0,1,5,1,2,3590,3,4168,200,476.6667,114,170,370,1562,40,1471.333
6,4285143,79,14,2,1,4,2,1,39705,0,1,5,1,1,3693,2,496,198,1690,159,94,1068,954,134,5074.667
2,4285323,54,13,2,1,0,1,2,154025,2,1,9,1,4,2984,4,412,140,2166.6667,240,50,1116,0,756,5237.333
2,4285413,54,14,2,4,10,1,3,125600,0,1,9,9,2,3857,6,18,40,1386.6667,0,10,1561,290,400,2613.667
5,4285433,70,15,2,1,3,1,2,546337,0,1,9,1,2,5365,6,1085,650,2620.6667,446,0,1467,1268,320,4908.667
2,4285553,50,16,2,2,1,1,2,71744,0,1,5,1,1,5597,3,152,283,4108,126,210,274.6667,2273.6667,180,4838.667
6,4285563,75,15,1,4,0,1,2,3470,1,1,9,1,2,5174,6,98,570,2426.6667,199,0,100,1096,222,7645
5,4285803,28,12,2,1,0,1,4,28280,2,1,1,9,2,2724,3,119,207,1213.3333,0,0,596,303.3333,299,2428
4,4286033,60,15,1,1,11,2,2,150001,0,1,,1,2,2258,4,695,190,1300,0,194,300,150,230,2278.667
2,4286223,52,16,1,4,3,1,2,50000,0,1,2,7,0,7961,6,131,118,1194,0,82,161.3333,260,314,16029
1,4286503,57,13,2,1,5,1,2,69000,0,1,9,1,3,3755,6,84,160,1040,318,160,774,20,100,2661.333
5,4286623,50,10,2,1,0,1,7,154500,2,2,,1,6,3516,7,80,0,1991.6667,100,750,3091.3333,880,190,1456.667
6,4286653,48,12,1,1,7,5,1,43000,0,2,,1,2,2175,6,0,300,216.6667,0,100,600,445.3333,200,1654
2,4286673,87,12,2,1,0,2,1,31491,1,1,9,1,3,2810,3,172,384,1906.6667,208,383,108,978,246,2363
2,4286873,72,12,2,1,0,1,2,77309,1,1,4,9,2,5698,2,724,330,3250,142,122,849,2459,347,3077.333
5,4287173,47,12,1,1,12,1,3,82600,0,1,8,1,3,5090,6,1362,440,2314,80,180,3706.6667,774,460,5663
1,4287493,80,12,2,1,0,2,1,23455,1,1,7,4,1,2475,6,143,243,650,0,0,411,857,105,1833
2,4287763,69,15,1,1,10,3,1,53600,0,1,9,1,1,1302,7,0,130,1646.6667,0,0,336,290,0,337.333
3,4287993,59,13,2,4,10,1,5,87000,0,1,9,5,2,5079,6,134,365,4333.3333,0,0,860,693.3333,216,2689
2,4288153,39,14,1,1,10,5,1,90001,0,2,,1,1,2236,6,154,296,1213.3333,117,0,463,282,160,4622.333
4,4288163,60,12,1,1,11,1,2,112000,0,1,3,1,5,1573,6,615.3333,147,1040,0,89,275,334.6667,360,2132.667
2,4288203,29,13,2,1,9,4,4,0,0,1,9,4,1,3322,3,154,222,1343.3333,198,0,100,1240,230,5406
4,4288293,41,11,2,1,1,1,8,72040,0,1,2,1,2,3380,6,298,320,1126.6667,80,0,1190,0,228,6677.667
2,4288353,33,15,1,1,10,1,4,88000,0,1,7,1,2,3822,2,0,300,780,100,0,199,1733.3333,600,4118.667
5,4288533,65,16,1,4,3,1,2,159200,0,1,2,8,0,4964,6,0,90,1733.3333,0,0,0,642,142,3242.667
2,4288573,40,13,1,1,1,1,3,195000,0,1,7,1,3,2204,4,0,299,1473.3333,223,92,982,100,800,7884.667
5,4288583,30,16,1,4,3,5,1,115000,0,1,9,8,1,6528,3,124,12,1804.3333,0,0,261.3333,117.3333,50,2680
6,4288653,69,16,1,1,1,1,2,45070,0,1,5,1,2,1637,6,206,180,1040,180,0,390,580,50,1746
3,4288703,59,13,2,1,0,1,3,0,1,1,5,1,3,2795,2,238,149,975,188,70,114,950.3333,179,1801.667
3,4289003,69,12,2,1,0,2,1,27427,1,1,3,1,2,3684,2,22,61,436.3333,0,53,455,483,20,751.333
5,4289153,32,15,2,1,7,5,1,40000,0,1,3,4,1,3002,6,0,50,520,0,100,7,454.6667,0,466
3,4289293,48,16,2,1,1,1,4,322000,0,1,2,1,1,5296,2,1143,190,2231.6667,0,0,409,30,234,4116.667
4,4289423,58,13,1,1,0,1,2,0,4,1,9,1,2,2237,2,0,300,650,120,75,220,0,120,4928.333
6,4289473,60,14,1,1,3,1,2,221077,0,1,8,1,4,4968,2,103,65,671.6667,90,35,238,0,185,2340.667
6,4289593,31,16,1,4,3,5,1,12000,0,1,2,8,1,2558,5,0,31,325,0,9,20,36,36,2876
1,4289633,68,12,1,1,0,2,1,18821,1,1,,1,1,2497,3,0,49,108.3333,41,90,20,195,8,661.5
4,4289663,64,16,2,1,0,1,2,0,1,1,7,1,3,1825,2,0,70,455,47,180,211,1031,87,2464.333
4,4289703,69,12,2,1,0,1,2,66406,2,1,8,9,0,1427,3,65,150,541.6667,80,0,210,1148,80,415
2,4289893,34,16,2,2,3,1,2,281700,0,1,5,2,1,2206,3,0,75,1083.3333,100,75,599,433.3333,0,3616
3,4289913,75,15,1,1,0,1,2,20829,1,1,9,1,2,5428,3,132,45,693.3333,21,0,55,396,120,1419.667
6,4289963,61,10,1,1,11,1,5,108456,0,1,9,1,1,4368,7,140,80,1300,110,40,242,235.3333,213,2605
6,4290143,38,13,2,1,0,1,4,153000,2,1,9,1,1,2500,2,0,130,1366.6667,100,30,143,0,150,2242
4,4290283,60,14,2,2,0,3,3,18099,4,1,,8,0,2833,3,105,80,411.6667,0,0,0,145,51,391
3,4290293,87,12,2,1,0,2,1,18063,1,1,1,1,1,2808,3,95,157,303.3333,0,0,20,359,45,465.333
6,4290373,31,11,1,1,12,5,1,94000,0,1,9,1,6,5475,3,12,130,585,155,92,1144,65,0,1969
6,4290643,34,15,1,1,1,1,2,0,0,1,3,1,1,3039,4,0,46,733,0,40,156,0,160,626.333
1,4290703,63,11,1,1,0,3,1,11287,4,1,6,7,0,2578,2,0,0,238.3333,0,0,65,0,30,378.667
3,4291063,65,12,2,6,0,1,2,35950,1,1,9,3,1,1822,2,0,115,433.3333,0,145,483,145,65,350
4,4291553,58,13,2,2,9,3,7,0,0,1,5,2,2,2601,3,162,136,411.6667,116,170,40,71,190,2309
3,4291743,56,13,1,1,7,3,2,69200,0,1,3,1,5,4012,1,30,80,325,60,90,70,93.3333,156,1014.667
4,4291923,47,12,1,1,8,1,5,94946,0,1,3,1,0,3219,2,566,231,1473.3333,269,88,952,920,623,2445
6,4292073,24,13,1,1,1,5,1,0,0,1,3,1,1,1913,2,30,0,650,0,0,70,75,40,440
3,4292243,31,12,2,1,0,1,3,15360,2,1,9,9,0,2140,2,181,350,368.3333,0,0,0,0,248,668.833
6,4292263,71,16,1,1,3,1,2,69192,0,1,4,1,0,2829,2,90,120,455,75,100,481,959,75,2399.333
2,4292393,81,12,1,1,0,2,2,66283,1,1,5,1,1,5916,3,134,126,390,83,0,59,398,32,643
4,4292423,39,13,1,1,3,5,2,105000,0,1,8,1,2,2726,3,157,73,1083.3333,80,35,1167,0,200,1640
6,4292463,59,12,2,1,5,1,2,0,0,1,5,1,2,2652,3,163,175,650,25,0,166,1074,0,5404.667
2,4293013,66,15,2,1,0,1,2,31341,1,1,3,1,4,3709,3,80.3333,146,255.6667,145,104,154,660,223,3748.333
4,4293283,58,15,1,1,10,1,6,89000,0,1,2,8,1,4114,5,67,90,1300,0,40,1343,173.3333,327,1829
3,4293333,51,13,1,1,12,5,2,5000,0,2,,1,6,2914,4,54,200,578.3333,0,0,310.6667,0,33,1567
4,4293403,59,12,2,1,0,2,4,6887,5,1,7,1,1,2100,4,0,250,693.3333,60,0,148,0,30,439.167
6,4293463,62,15,2,1,3,3,1,75000,0,1,1,8,2,6608,2,156,112,130,0,100,149.6667,40,46,4888.667
6,4293533,39,15,2,1,4,1,3,32672,0,1,3,4,1,3792,2,0,180,650,105,90,380,411.6667,95,736.667
3,4293783,78,12,2,1,0,3,1,10023,1,1,3,1,1,4496,2,200,40,86.6667,0,20,59,295,44,412.333
5,4293933,68,15,2,1,6,2,1,16835,0,1,7,1,2,4642,2,1535,134,411.6667,81,0,199,655,200,1619
5,4294103,48,16,2,1,0,1,4,0,2,1,2,1,2,5331,2,430,221,1170,100,65,230,1310.3333,326,6430.333
6,4294123,49,16,1,4,1,1,2,98000,0,1,2,1,1,3342,3,130,125,1083.3333,80,150,320,225.6667,93,4141.333
5,4294133,28,16,2,1,3,5,1,62000,0,1,8,7,1,2729,6,0,0,845,0,0,315,700,0,1870
6,4294313,62,13,2,2,10,2,5,11800,0,1,5,1,1,1840,2,68,250,281.6667,40,0,75,97.6667,185,1461
5,4294363,38,14,1,2,3,3,3,55000,0,1,2,6,2,2982,2,10,80,541.6667,0,25,31,25,153,1842.667
3,4294403,55,12,2,1,0,3,1,3075,4,1,3,8,0,1810,4,0,35,199.3333,0,20,0,0,0,671
1,4294533,76,13,2,1,0,3,1,21576,1,1,9,9,1,3068,2,3,123,138.6667,0,0,349,145,0,192
5,4294693,42,12,2,1,6,3,1,30000,0,1,3,1,1,988,3,96,99,346.6667,0,150,240,0,120,1279
6,4295133,65,15,1,1,7,5,1,50000,0,1,4,1,1,3728,7,100,45,379.6667,102,70,260,479.3333,38,1930
6,4295243,50,16,1,1,3,1,5,0,0,1,5,1,3,3864,3,1221,117,1779,120,127,220.6667,1035,194,4271
3,4295543,68,12,1,2,10,1,3,35000,0,1,2,8,0,1923,3,30,0,1950,0,0,0,0,50,850
4,4295763,35,15,2,1,6,5,3,133560,0,1,3,1,2,5037,2,220,51,1683.3333,79,26,430,486,184,1989
5,4295783,45,15,1,2,3,1,3,98000,0,1,6,1,3,3087,2,121,145,898.3333,140,0,450,387,150,1032.667
2,4295883,87,13,2,1,0,2,1,15135,1,2,,8,1,1800,2,0,0,368.3333,0,0,0,375,22,422
2,4296013,64,15,1,1,0,5,1,23640,1,1,9,1,0,2997,3,0,22,216.6667,28,20,2.6667,130,74,541
2,4296083,66,13,2,2,0,3,2,22327,1,1,6,1,1,1898,2,0,114,208,50,0,40,145,0,959
4,4296153,87,14,2,2,0,3,1,0,1,1,3,8,0,3541,2,0,69,195,0,0,80.6667,170,82,429
6,4296363,64,13,1,1,12,3,2,70802,0,1,,1,7,979,4,118,156,411.6667,89,0,328,409,49,612
5,4296543,49,13,1,1,6,1,3,178000,0,2,,1,3,4312,7,154,280,1300,174,0,836,492.6667,287,1700
3,4296623,52,12,1,1,11,1,3,55000,0,1,3,1,4,2484,2,0,93,1321.6667,129,76,2337.3333,20,241,2780.333
1,4296633,29,15,1,1,1,5,2,93000,0,1,5,3,2,3879,3,93,96,606.6667,62,0,30,92,50,1664
5,4296773,31,16,1,1,3,1,3,0,0,1,6,1,2,1566,5,9,8,472.3333,0,92,60,15,120,1201
5,4296843,36,15,1,1,0,3,2,13992,4,1,3,8,1,3942,2,0,115,650,0,0,134,790,95,663
6,4297173,65,15,2,1,0,1,2,15435,1,1,8,1,2,6150,4,176,67,433.3333,56,59,60,431,95,1162.333
2,4297233,40,13,1,2,7,1,4,51236,0,1,5,8,2,2102,3,638,144,910,107,0,284,1775.3333,300,2148
1,4297263,55,13,2,1,0,2,1,16044,2,2,,1,1,4645,6,0,270,186.3333,51,0,20,40,17,408.667
6,4297823,65,14,1,1,3,1,3,139670,0,1,5,1,2,2480,3,317,300,1105,50,0,152,5161,0,1565.333
5,4298193,59,11,2,1,3,3,1,48605,0,1,9,1,1,1762,2,470,128,195,49,0,298,0,25,1476
